name,category,a_pubchemid,smiles,weight
sitaxentan,1,"{11477084,216235,46174111,56841001,60060286,87708439}",CC1=CC2=C(C=C1CC(=O)C3=C(C=CS3)S(=O)(=O)NC4=C(C(=NO4)C)Cl)OCO2,454.9045
acamprosate,0,"{10219905,155434,21123437,23662448,23662449,3636249,57483952,71158,71311775,73707392,87094703,87614580,9886392,9909194}",CC(=O)NCCCS(=O)(=O)O,181.21014
terbutaline,0,"{20485200,21450031,31620,441334,5252031,5403,6365506,657301,67856539,67868342,67883962,67892360,67905310,68846623,69257906,69477758,70258938,70389205,70443315,70443539,70460744,70466975,70541388,70548485,70565253,73707356,77381492}",CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O,225.28416
atomoxetine,0,"{11426336,24848271,44359559,45108252,54840,54841,66749741,68905129,69278062,69564127,86602621,86617379}",CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2.Cl,291.81568
granisetron,0,"{3510,57516016,65264,74441077,75251865,75251866,75992343,75992392,75992393,75992394,75992395,75992445,75992446,75992447,76462505,77550961,77702915,77703170,78161121,9946258}",CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C,312.40936
osimertinib,1,{71496458},CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,499.6
Norprolac,0,"'{""3086400"",""3086401"",""69503364""}'",CCCN1CC(CC2C1CC3=C(C2)C(=CC=C3)O)NS(=O)(=O)N(CC)CC.Cl,432.02026
isopropylantipyrine,0,"{3778,70231302}",CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(C)C,230.30552
cefpodoxime,0,"{23669317,6335986,87379240,87466633,87802252,87961734,87962067,87962688,90467433}",COCC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)O,427.45538
sennoside,0,"{54693543,656822}",C1=CC2=C(C(=C1)OC3C(C(C(C(O3)CO)O)O)O)C(=O)C4=C(C2C5C6=C(C(=CC=C6)OC7C(C(C(C(O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O,862.73912
amifostine,0,"{148139,16048668,17912560,20185481,21151848,2141,23615559,2784749,29927142,3042176,83996,87719555,88357671}",C(CN)CNCCSP(=O)(O)O,214.222962
anidulafungin,0,{166548},CCCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=C(C=C3)C(=O)NC4CC(C(NC(=O)C5C(C(CN5C(=O)C(NC(=O)C(NC(=O)C6CC(CN6C(=O)C(NC4=O)C(C)O)O)C(C(C7=CC=C(C=C7)O)O)O)C(C)O)C)O)O)O,1140.23692
gadobutrol,0,"{12041444,70678987}",C1CN(CCN(CCN(CCN1CC(=O)[O-])CC(=O)[O-])C(CO)C(CO)O)CC(=O)[O-].[Gd+3],604.71014
albendazole,1,"{2082,69465942,69615810,70242604,77685997}",CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,265.3314
bifonazole,0,"{2378,67093505,85868271,85868273,85868341,86141099}",C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=CC=C3)N4C=CN=C4,310.39172
ponatinib,1,"{24826799,46908927,72200022}",CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C5N4N=CC=C5,532.55949
sucralfate,0,"{16685689,18503316,73355910}",C(C1C(C(C(C(O1)OC2(C(C(C(O2)OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])COS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al].O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Al],1563.851427
betahistine,0,"{198334,203875,21647385,21647386,21647388,21647394,2366,45114105,53313223,53412419,54588573,54589023,54694450,57515925,6420033,67824940,68643,69420674,6993986}",CNCCC1=CC=CC=N1,136.19428
tegaserod,0,"{11686306,11949650,23652118,23652287,24849210,24988257,24988614,24988615,24988616,24988985,24989737,24989738,24989739,24990127,24990494,24990495,24990843,25181401,25266258,25271175,45588107,5362436,56927692,6918369,87705027,87706445,87756104,87792140}",CCCCCN=C(N)NNC=C1C=NC2=C1C=C(C=C2)OC,301.38672
ferucarbotran,0,"{10080411,11286461,14833,17967061,25000034,4370436,44469407,449809,450030,6082341,6432052,71434140}",[O-2].[O-2].[O-2].[Fe+3].[Fe+3],159.6882
ioversol,0,"{23224314,3741}",C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO,807.11127
tiagabine,0,"{24848263,40467242,44293261,60648,66545300,67065562,68854619,68855887,71664140,71664141,71664142,71664143,74765398,91274}",CC1=C(SC=C1)C(=CCCN2CCCC(C2)C(=O)O)C3=C(C=CS3)C,375.548
procainamide,0,"{1548985,23624219,43822553,43833392,44272299,44721376,45047,4913,657275,66068,67852088,67892379,67893960,74764582}",CCN(CC)CCNC(=O)C1=CC=C(C=C1)N,235.32534
ritodrine,0,"{179602,31728,33572,46911860,51371387,67464487,6921800}",CC(C(C1=CC=C(C=C1)O)O)NCCC2=CC=C(C=C2)O.Cl,323.81448
trabectedin,0,{108150},CC1=C(C(=C2C3C4C5C6=C(C(N4C(C(N3C)CC2=C1)O)COC(=O)C7(CS5)C8=CC(=C(C=C8CCN7)O)OC)C9=C(C(=C6OC(=O)C)C)OCO9)O)OC,761.83722
ripasudil,0,"{11625386,24752910,9863671,9863672}",CC1CNCCCN1S(=O)(=O)C2=CC=CC3=CN=CC(=C32)F.Cl,359.846663
olmesartan,1,"{158781,9934159}",CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)O)C(C)(C)O,446.50164
levofloxacin,0,"{149096,178438,25119532,3033924,46191666,66709612,6956357,71300639,87243983,9908810}",CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,361.367503
meclofenamic acid,0,"{23663959,23702523,4036,4037,4038,44347793,67727415,69029286,70607057,9883509}",CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)[O-])Cl,295.1407
carmustine,1,{2578},C(CCl)NC(=O)N(CCCl)N=O,214.05
lixisenatide,0,{90472060},CCC(C)C(C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CC(=O)N)C(=O)NCC(=O)NCC(=O)N3CCCC3C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NC(C)C(=O)N4CCCC4C(=O)N5CCCC5C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)N)NC(=O)C(CC6=CC=CC=C6)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCSC)NC(=O)C(CCC(=O)N)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC7=CC=CC=C7)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)CNC(=O)C(CC8=CNC=N8)N,4858.0
emetine,0,"{10219,11865426,201899,21127119,21153284,3063554,3068143,44386847,44658729,5351520,56841959,657329,6603320,68280248,71587289,71587290,74764042,74765270,90478598,90479437}",CCC1CN2CCC3=CC(=C(C=C3C2CC1CC4C5=CC(=C(C=C5CCN4)OC)OC)OC)OC,480.6389
methdilazine,0,"{14676,14677,24848360,5458369,66779067}",CN1CCC(C1)CN2C3=CC=CC=C3SC4=CC=CC=C42.Cl,332.89074
procaine,0,"{154387,1548986,15939510,16057736,18526331,21139613,232637,23615925,43833393,45114093,45489743,4914,56927705,5744628,5795,67025790,67616117,67760317,67857997,67873723,68636689,69399383,69677561,69745768,69817509,70150955,70502739,90473368}",CCN(CC)CCOC(=O)C1=CC=C(C=C1)N,236.3101
degarelix,1,"{16136245,16144848,16186010,25070695,54771706,54771707}",CC(C)CC(C(=O)NC(CCCCNC(C)C)C(=O)N1CCCC1C(=O)NC(C)C(=O)N)NC(=O)C(CC2=CC=C(C=C2)NC(=O)N)NC(=O)C(CC3=CC=C(C=C3)NC(=O)C4CC(=O)NC(=O)N4)NC(=O)C(CO)NC(=O)C(CC5=CN=CC=C5)NC(=O)C(CC6=CC=C(C=C6)Cl)NC(=O)C(CC7=CC8=CC=CC=C8C=C7)NC(=O)C,1632.25922
mitotane,0,"{4211,67592179,87375841}",C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,320.0412
ezetimibe,0,{150311},C1=CC(=CC=C1C2C(C(=O)N2C3=CC=C(C=C3)F)CCC(C4=CC=C(C=C4)F)O)O,409.425246
dirithromycin,0,{6473883},CCC1C(C2C(C(C(CC(C(C(C(C(C(=O)O1)C)OC3CC(C(C(O3)C)O)(C)OC)C)OC4C(C(CC(O4)C)N(C)C)O)(C)O)C)NC(O2)COCCOC)C)(C)O,835.07372
sofosbuvir,0,{45375808},CC(C)OC(=O)C(C)NP(=O)(OCC1C(C(C(O1)N2C=CC(=O)NC2=O)(C)F)O)OC3=CC=CC=C3,529.452525
pyrantel embonate,0,{5281033},CN1CCCN=C1C=CC2=CC=CS2.C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)O)O)O)C(=O)O,594.7
gadoxetate,0,{56841043},[H+].[H+].CCOC1=CC=C(C=C1)CC(CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Gd+3],681.7
isoconazole,0,"{159968,3760,85809278}",C1=CC(=C(C(=C1)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,416.12856
ketotifen,0,"{11639319,21158561,21918842,23498226,25142452,25142577,25144537,25144538,25144680,36856,3827,45479747,5243870,5282408,66625334,66626677,73746106,77155136,9842280}",CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1,309.42526
phenolphthalein,0,"{15787988,19020100,22762463,44147550,4764,60161176,66639764,66854311,67447105,67917305,68206,68635814,69173468,69262302,69620267,70056420,70104877,70230512,70597602,73557239,87403062}",C1=CC=C2C(=C1)C(=O)OC2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,318.32276
cinchocaine,0,"{18539389,22174160,23616167,3025,4556055,521951,6078,657388}",CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC,343.46316
fenfluramine,0,"{3337,3518606,43834422,45382129,46864224,67689178,69363008,69449181,69714215,69721792,69982791,70130725,70146073,70146787,70478661,70524163,87969244,88200658,91452}",CCNC(C)CC1=CC(=CC=C1)C(F)(F)F,231.25735
docusate sodium,0,{23673837},CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+],444.6
evogliptin,0,"{25022353,25022354,25056266,25056267,25056268,25056269,25056528}",CC(C)(C)OCC1C(=O)NCCN1C(=O)CC(CC2=CC(=C(C=C2F)F)F)N.Cl,437.88419
didanosine,0,"{23615678,23665727,23679780,50599,66643415,67117497,70224755,70226654}",C1CC(OC1CO)N2C=NC3=C2NC=NC3=O,236.22728
neostigmine,0,"{11659722,12313247,14596,16219728,18185408,23616067,23616500,417610,4456,5824,67253180,70149980,70257832,8246,88546351,88813585}",CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C,223.29146
ticlopidine,0,"{11301025,20258300,42601769,42601843,42601845,42601846,42601847,42601849,42601926,42602090,44290441,5472,65335,657310,67996764,6919025,74816749}",C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl,263.78566
chloroquine,0,"{11717374,18469865,18680309,19868672,20057058,20057060,21115942,24848403,24883462,2719,43833344,44300844,5007021,57422250,64927,67533804,69171566,69460808,74545101,83818,83820,91441}",CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl,319.87214
thrombin,0,{65045},C1=CC2=C(C=C1N)SC3=CC(=N)C=CC3=N2.Cl,263.75
pyrethrins,0,{60202781},CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC=CC=C.CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C(=O)OC)CC=CC=C,700.89994
glycopyrronium bromide,0,"{11612026,11693,11959855,12313397,23022962,23661206,23725957,23725958,23725959,23725960,23726013,23726014,23726015,23726016,23726018,3494,521843,67046013,67125236,68984819,71680039,74109327,76189563,78318258,86293927,86293956,86293957,86294139,86692190,89653931}",C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C,318.43052
hydroxycarbamide,1,"{3657,87065688,87816438}",C(=O)(N)NO,76.05466
raltitrexed,1,"{104758,14256589,27917157,87962441}",CC1=NC(=O)C2=C(N1)C=CC(=C2)CN(C)C3=CC=C(S3)C(=O)NC(CCC(=O)O)C(=O)O,458.48758
mycophenolate,0,"{20839816,23665584,24190865,24750802,42612949,42613915,446541,58657603,6444343,67010225,68729941,6918995,69375579,69464912,86742000,90470416,9798205}",CC1=C(C(=C(C2=C1COC2=O)O)CC=C(C)CCC(=O)O)OC,320.3371
zafirlukast,0,"{11181062,23365845,23705381,23713557,51377207,5717,67735064,69104565,69759149,69890392,74088521,88015571}",CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC,575.67522
aceclofenac,0,"{44464292,44466636,68435304,7048556,71771,89812799}",C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,354.18472
ciprofloxacin,0,"{12053226,149514,177387,17906217,20848875,21705336,22001115,22165596,22283731,22667706,23682893,23697512,2764,4011971,44335315,44350862,44462801,46190704,46190771,46856324,51371359,60206643,62998,62999,66976850,67111419,67233309,67418712,67928453,69507005,69507007,69507311,69533050,75168199,76961290,76968143,76968144,76968145,76970326,87371730,9841277,9907228,9952060}",C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,331.341523
nipradilol,0,"{16223984,72006,87405078}",CC(C)NCC(COC1=CC=CC2=C1OCC(C2)O[N+](=O)[O-])O,326.34498
isoflurane,0,"{3763,87139607}",C(C(F)(F)F)(OC(F)F)Cl,184.492396
sapropterin,0,"{23621435,44257,46783038,53313224,636369,67108345,71587330}",CC(C(C1CNC2=C(N1)C(=O)N=C(N2)N)O)O,241.2471
tioguanine,1,"{17996030,23725046,2723601,6971134,87921261,91669166}",C1=NC2=C(N1)C(=S)N=C(N2)N,167.1917
glatiramer,0,{65370},CC(C(=O)O)N.C1=CC(=CC=C1CC(C(=O)O)N)O.C(CCN)CC(C(=O)O)N.C(CC(=O)O)C(C(=O)O)N,563.6
balofloxacin,0,"{21158572,42623136,42623982,42623983,42623984,42624065,42624069,42624162,42624163,42624164,42624165,42624252,42624253,42624255,42624256,42624310,65958,6918202,74689674,74823357}",CNC1CCCN(C1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F,389.420663
flufenamic acid,0,"{23678857,3371,3637398,70603585,9948924}",C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F,281.22991
ibudilast,0,"{3671,66913033,66913034,68950757,87202045}",CC(C)C1=NN2C=CC=CC2=C1C(=O)C(C)C,230.30552
dabigatran,0,"{216210,45273895,49819292,49819293,49819294,49819295,49819425,49819426,49819427,49819428,49819564,49819565,49819566,49819702,49819703,49819704,49819705,49819852,75288303}",CN1C2=C(C=C(C=C2)C(=O)N(CCC(=O)O)C3=CC=CC=N3)N=C1CNC4=CC=C(C=C4)C(=N)N,471.5111
linezolid,0,"{24780538,25217319,441401,51033637,67257701,67322567,67344940,67345052,67346484,68832670,70305572,70674614,70674615,70674616,86628493,87259935,88265086}",CC(=O)NCC1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCOCC3)F,337.346103
ritonavir,0,"{392622,72548151,87164001,87259897,88347996}",CC(C)C1=NC(=CS1)CN(C)C(=O)NC(C(C)C)C(=O)NC(CC2=CC=CC=C2)CC(C(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O,720.94422
fosinopril,1,"{23667962,24868265,6708482,9873189}",CCC(=O)OC(C(C)C)OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N2CC(CC2C(=O)O)C3CCCCC3,563.662502
tafluprost,0,{9868491},CC(C)OC(=O)CCCC=CCC1C(CC(C1C=CC(COC2=CC=CC=C2)(F)F)O)O,452.531266
clobetasol propionate,0,{32798},CCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)CCl,466.969983
iloprost,0,{5311181},CC#CCC(C)C(C=CC1C(CC2C1CC(=CCCCC(=O)O)C2)O)O,360.48708
nicotine,1,"{114837,11957628,121455,169012,20056612,21115673,21119282,21124749,21769024,23616199,23616200,24085820,24867513,2735101,2735102,44148799,44151680,44152605,44153120,5284430,56973543,5702296,57351368,66649315,66677905,66872627,66901888,6708476,67417964,67471267,67553912,67587474,67719397,67719501,69115319,69164568,6919000,69479113,70569349,70596131,87391880,89594,90034589}",CN1CCCC1C2=CN=CC=C2,162.23156
prulifloxacin,0,"{21768049,46192527,4916641,57381204,65947}",CC1N2C3=CC(=C(C=C3C(=O)C(=C2S1)C(=O)O)F)N4CCN(CC4)CC5=C(OC(=O)O5)C,461.463403
loperamide,0,"{22269559,3954,3955,43833345,57516049,60163001,67454245,67764865,68649084,69305254,71420,88294099,88294183}",CN(C)C(=O)C(CC[NH+]1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,478.04546
abacavir,0,"{20055220,23624114,441300,441384,51031041,51041836,51041837,51042053,51042054,51042055,67082500,67082577,67588134,67588981,70124670,91669196,9822500,9843042}",C1CC1NC2=NC(=NC3=C2N=CN3C4CC(C=C4)CO)N,286.33232
hydrocodone,0,"{11585362,11861720,12358607,20831824,23724881,24856289,25137871,25234023,25234672,5284569,52994022,5360112,5463977,5463978,66813238,66813520,66813599,66813627,66864330,67076419,71468008,71468009,72700398,87165596,87165713,90256956,9830145}",CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4,299.36424
triprolidine,0,"{24848235,45114089,5282442,5282443,5284472,5702129,6433473,66919220,69149121,70235629,71775310,74764822}",CC1=CC=C(C=C1)C(=CC[NH+]2CCCC2)C3=CC=CC=N3.O.[Cl-],332.8676
pranlukast,0,"{11979774,29935051,44181923,4887,5311184,74601248,90023381,9870511}",C1=CC=C(C=C1)CCCCOC2=CC=C(C=C2)C(=O)NC3=CC=CC4=C3OC(=CC4=O)C5=NNN=N5,481.50262
manganese chloride,0,"{16211237,24480,643989,90470232}",Cl[Mn]Cl,125.844045
potassium chloride,0,"{19002529,21989469,22239408,23434853,23434854,23618750,4873,57356926,57882735,6398979,6914544,86590535}",[Cl-].[K+],74.5513
nevirapine,0,"{10286334,11530623,21715387,4463,68558891,70289283,88256729,9959243}",CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4,266.29786
nilotinib monohydrate,0,{44129361},CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5.O,547.5
cefepime,0,"{13239647,16726873,24743912,24871265,5479537,5491294,5491295,5491422,71314605,71661216,73440819,76959248,76974613,88199153,9571075,9808567,9808767,9830901,9937025,9959752}",C[N+]1(CCCC1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-],480.56106
pancuronium,0,"{218419,27350,441289,5388989,71587045}",CC(=O)OC1CC2CCC3C(C2(CC1[N+]4(CCCCC4)C)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C.[Br-].[Br-],732.6699
etodolac,0,"{20141137,23665895,3308,67192338,68811717,69112534,78422649}",CCC1=CC=CC2=C1NC3=C2CCOC3(CC)CC(=O)O,287.35354
codeine,0,"{11865406,15984075,16057831,20832875,21155870,24832059,24892867,44146477,44146592,44309911,46837091,5284371,5359227,5359613,5362471,5464192,5492885,6098421,6321303,67076408,67235480,67576168,68656917,68656961,70149965,87532600,9953630}",CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O,299.36424
desoximetasone,0,{5311067},CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1C(=O)CO)C)O)F)C,376.461663
rifaximin,0,"{6436173,67503609,87168405,88456769,89401841}",CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,785.87854
fluorouracil,1,{3385},C1=C(C(=O)NC(=O)N1)F,130.08
medroxyprogesterone,0,{10631},CC1CC2C(CCC3(C2CCC3(C(=O)C)O)C)C4(C1=CC(=O)CC4)C,344.5
roxithromycin,0,"{10306972,56961410,6915744,88720325}",CCC1C(C(C(C(=NOCOCCOC)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,837.04654
sumatriptan,0,"{10028416,10045976,10047237,10074198,10318408,10366230,10409360,11440544,23186449,23215942,25230424,25230425,25271979,51039423,5358,57411024,57414062,59772,67056290,67074875,67394395,67394738,68925511,68925512,68925516,69240273,69865479,71587515}",CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,295.40044
raloxifene,1,"{10240312,10257304,10370651,10415467,11071264,15940170,16639408,21716256,22106458,23067653,24772103,25010765,5035,52912112,52912161,54900,56928527,56928528,56928529,56928634,56928635,56928636,66863323,67113538,67148837,76460953,78318697,85052111,86644229,87075118,87430017,87443248,88420529,9851254}",C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,473.58328
azilsartan medoxomil potassium,0,{91885314},CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NC(=O)O[N-]5)C(=O)OCC6=C(OC(=O)O6)C.[K+],606.6
arsenic trioxide,1,"{10092107,14888}",[O-2].[O-2].[O-2].[As+3].[As+3],197.8414
thiocolchicoside,0,{72067},CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)SC)OC)OC)OC4C(C(C(C(O4)CO)O)O)O,563.61662
lypressin,0,{644076},C1CC(N(C1)C(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)N)C(=O)NC(CCCCN)C(=O)NCC(=O)N,1056.2
ranitidine,0,"{24848416,24883424,3001055,3033332,43835200,51371267,67810092,76850676,9818993,9864505}",CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C,314.40378
tiludronate disodium,0,"{16118414,16118415,19027380,21705934,29987470,5224378,53314962,57419344,60936,60937,71311949,71772449,72941702,74603646,87548305}",C1=CC(=CC=C1SC(P(=O)(O)[O-])P(=O)(O)[O-])Cl.[Na+].[Na+],362.571943
rabeprazole,0,"{14720269,22479317,4659392,46917489,5029,53396290,56592764,68471748,69174155,69616282,69657891,71587910,75253338,75637203,76369395,76902660,77108369,9821387,9822268,9908058}",CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC,359.44264
nicotinic acid,0,"{10242530,11217403,12628442,14678929,175822,19022218,20161276,20204001,20517176,21546593,21910007,22172455,22275629,22566730,23131575,23472,23668574,23687810,23718691,24181994,24182260,3015837,53465422,56972365,57349531,57458814,58779715,59927236,6451599,66735014,66766425,66808675,66973663,67325577,68504571,68755137,68825574,69159395,69533850,69947952,70069662,70403152,70429930,70519746,70594729,71410042,71558,71571,73557063,74765070,85580925,86222227,86586792,86652483,87273994,88391967,89407149,937,938}",C1=CC(=CN=C1)C(=O)[O-],122.10146
clotrimazole,0,"{18509953,21714111,2812,51055854,88632295,9953233}",C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4,344.83678
vildagliptin,0,"{16070184,16070187,16070304,16070527,16070537,16070538,16070539,16070540,16070643,16070649,16071367,16071368,16071493,16071603,16071604,16071988,49835487,50943800,50943801,50943802,50943804,50943805,50943886,51347285,51347435,6918537,86675510}",C1CC(N(C1)C(=O)CNC23CC4CC(C2)CC(C4)(C3)O)C#N,303.3993
perindopril,1,"{107807,11519201,11539832,11655687,11713811,25102825,25145812,40466996,49831214,57379590,58978532,68723580,68724652,69200161,69470626}",CCCC(C(=O)OCC)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O,368.46778
insulin degludec,0,{118984462},CCC(C)C1C(=O)NC2CSSCC(C(=O)NC(CSSCC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC2=O)CO)CC(C)C)CC3=CC=C(C=C3)O)CCC(=O)N)CC(C)C)CCC(=O)O)CC(=O)N)CC4=CC=C(C=C4)O)C(=O)NC(CC(=O)N)C(=O)O)C(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CC5=CC=CC=C5)C(=O)NC(CC6=CC=CC=C6)C(=O)NC(CC7=CC=C(C=C7)O)C(=O)NC(C(C)O)C(=O)N8CCCC8C(=O)NC(CCCCNC(=O)CCC(C(=O)O)NC(=O)CCCCCCCCCCCCCCC(=O)O)C(=O)O)C(C)C)CC(C)C)CC9=CC=C(C=C9)O)CC(C)C)C)CCC(=O)O)C(C)C)CC(C)C)CC2=CNC=N2)CO)NC(=O)C(CC(C)C)NC(=O)C(CC2=CNC=N2)NC(=O)C(CCC(=O)N)NC(=O)C(CC(=O)N)NC(=O)C(C(C)C)NC(=O)C(CC2=CC=CC=C2)N)C(=O)NC(C(=O)NC(C(=O)N1)CO)C(C)O)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)O)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)CN,6104.0
cyproterone,1,{5284537},CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C5CC5C34C)Cl)C)O,374.90098
dienoestrol,1,{667476},CC=C(C1=CC=C(C=C1)O)C(=CC)C2=CC=C(C=C2)O,266.3
ethinyl estradiol,1,{5991},CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O,296.4
piprinhydrinate,0,{71640},CN1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3.CN1C2=C(C(=O)N(C1=O)C)NC(=N2)Cl,496.0
